sku_number,sku_description,department,promotion_name,promo_demand_source_quality_repaired,long_tail_sku_flag,basket_completion_sku_flag,basket_3plus_attachment_rate,long_tail_stockout_risk_score,long_tail_protection_value,data_fix_required
90104,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90105,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90109,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90110,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90111,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90113,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90131,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90132,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90133,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90134,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90135,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90136,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90142,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90144,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90145,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90146,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90147,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90148,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90149,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90151,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90153,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90154,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90155,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90157,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90159,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90160,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90161,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90162,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90163,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90164,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90165,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90166,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90167,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90168,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90169,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90170,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90171,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90172,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90174,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90176,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90177,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90178,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
902128,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90217,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90218,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90219,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90220,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90222,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90223,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90228,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90229,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90237,0.0,FRAGRANCE,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90239,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90242,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90243,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90244,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90245,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90246,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90249,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90250,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90251,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90252,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90253,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90254,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90255,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90256,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90259,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90260,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90261,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90262,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90263,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90265,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90266,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90267,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90268,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90269,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90271,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90273,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90275,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90276,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90277,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90279,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90282,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90284,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90285,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90286,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90289,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90290,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90293,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90294,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90295,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90296,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90298,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90299,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90301,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90304,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90316,0.0,HAIRCARE,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90317,0.0,HAIRCARE,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90318,0.0,HAIRCARE,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90319,0.0,HAIRCARE,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90320,0.0,HAIRCARE,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90321,0.0,HAIRCARE,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90322,0.0,HAIRCARE,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90323,0.0,HAIRCARE,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90324,0.0,HAIRCARE,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90325,0.0,HAIRCARE,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90326,0.0,HAIRCARE,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90327,0.0,HAIRCARE,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90352,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90353,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90389,0.0,FRAGRANCE,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90390,0.0,FRAGRANCE,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90391,0.0,FRAGRANCE,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90426,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90427,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90432,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90433,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90434,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90435,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90436,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90437,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90438,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90439,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90440,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90447,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90448,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90450,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90452,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90457,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90458,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90461,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90462,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90463,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90464,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90466,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90479,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90480,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90481,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90482,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90483,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90484,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
907464,0.0,FRAGRANCE,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90759,0.0,NUTRITION WELLBEIN,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
907650,0.0,INCONTINENCE,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90767,0.0,SKINCARE,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90768,0.0,SKINCARE,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90769,0.0,SKINCARE,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90770,0.0,SKINCARE,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90843,0.0,SKINCARE,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90900,0.0,SKINCARE,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90901,0.0,SKINCARE,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90903,0.0,SKINCARE,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90933,0.0,SKINCARE,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90936,0.0,SKINCARE,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90941,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90942,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90944,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90945,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90946,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
90951,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
91103,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
91104,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
91115,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
91116,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
91117,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
911194,0.0,INCONTINENCE,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
91121,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
91122,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
91123,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
91124,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
91147,0.0,ORAL HEALTH,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
91151,0.0,ORAL HEALTH,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
91153,0.0,ORAL HEALTH,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
91160,0.0,ORAL HEALTH,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
91162,0.0,ORAL HEALTH,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
91168,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
91169,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
91170,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
91171,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
91172,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
91173,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
91174,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
91175,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
91176,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
91177,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
91178,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
91275,0.0,HAIRCARE,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
91282,0.0,HAIRCARE,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
913871,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
913898,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
913901,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
91477,0.0,HAIRCARE,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
91478,0.0,HAIRCARE,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
91479,0.0,HAIRCARE,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
91481,0.0,TANNING,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
91524,0.0,FRAGRANCE,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
9159,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
916730,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
916749,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
917176,0.0,HAIRCARE,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
92232,0.0,FRAGRANCE,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
92233,0.0,FRAGRANCE,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
92234,0.0,FRAGRANCE,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
92276,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
92277,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
92278,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
92279,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
92280,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
92281,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
92282,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
92283,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
92284,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
92285,0.0,COLOUR COSMETICS,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
92287,0.0,INCONTINENCE,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
92288,0.0,INCONTINENCE,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
92289,0.0,INCONTINENCE,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
92290,0.0,INCONTINENCE,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
92294,0.0,FRAGRANCE,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
92296,0.0,FRAGRANCE,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
92301,0.0,FRAGRANCE,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
92303,0.0,FRAGRANCE,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
923036,0.0,ORAL HEALTH,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
92304,0.0,FRAGRANCE,unknown,UNSAFE,NO,NO,UNKNOWN,30.0,0.0,Verify long-tail SOH
