source_file,column_name,inferred_meaning,commercial_value_score_0_5,store_facing_candidate_yes_no,audit_only_yes_no,rename_required_yes_no,proposed_clean_name,notes
feature_inspection,feature_boundary_volatility_clustering_score,technical/derived field,1,no,yes,no,feature_boundary_volatility_clustering_score,
feature_inspection,feature_uplift_fragility_score,technical/derived field,1,no,yes,no,feature_uplift_fragility_score,
feature_inspection,feature_baseline_instability_ratio,technical/derived field,1,no,yes,no,feature_baseline_instability_ratio,
feature_inspection,feature_margin_fragility_score,technical/derived field,1,no,yes,no,feature_margin_fragility_score,
feature_inspection,feature_stock_fragility_score,technical/derived field,1,no,yes,no,feature_stock_fragility_score,
feature_inspection,feature_composite_promo_instability,technical/derived field,1,no,yes,no,feature_composite_promo_instability,
feature_inspection,feature_short_long_demand_phase_alignment,technical/derived field,2,no,yes,no,feature_short_long_demand_phase_alignment,
feature_inspection,feature_promo_window_alignment_score,technical/derived field,1,no,yes,no,feature_promo_window_alignment_score,
feature_inspection,feature_category_sync_score,technical/derived field,1,no,yes,no,feature_category_sync_score,
feature_inspection,feature_store_sync_score,technical/derived field,1,no,yes,no,feature_store_sync_score,
feature_inspection,feature_sync_misalignment_penalty,technical/derived field,1,no,yes,no,feature_sync_misalignment_penalty,
feature_inspection,feature_store_category_synchronisation_score,technical/derived field,1,no,yes,no,feature_store_category_synchronisation_score,
feature_inspection,feature_network_synchronisation_score,technical/derived field,1,no,yes,no,feature_network_synchronisation_score,
feature_inspection,feature_desynchronisation_score,technical/derived field,1,no,yes,no,feature_desynchronisation_score,
feature_inspection,feature_demand_wave_alignment_score,technical/derived field,2,no,yes,no,feature_demand_wave_alignment_score,
feature_inspection,feature_category_gravity,technical/derived field,1,no,yes,no,feature_category_gravity,
feature_inspection,feature_supplier_gravity,technical/derived field,1,no,yes,no,feature_supplier_gravity,
feature_inspection,feature_promo_crowding_gravity,technical/derived field,1,no,yes,no,feature_promo_crowding_gravity,
feature_inspection,feature_stock_capital_gravity,technical/derived field,2,no,yes,no,feature_stock_capital_gravity,
feature_inspection,feature_field_density_score,technical/derived field,1,no,yes,no,feature_field_density_score,
feature_inspection,feature_local_competition_pressure,technical/derived field,1,no,yes,no,feature_local_competition_pressure,
feature_inspection,feature_category_gravity_score,technical/derived field,1,no,yes,no,feature_category_gravity_score,
feature_inspection,feature_supplier_gravity_score,technical/derived field,1,no,yes,no,feature_supplier_gravity_score,
feature_inspection,feature_substitute_gravity_score,technical/derived field,1,no,yes,no,feature_substitute_gravity_score,
feature_inspection,feature_stock_tie_up_vs_expected_sales,technical/derived field,1,no,yes,no,feature_stock_tie_up_vs_expected_sales,
feature_inspection,feature_friction_to_conversion_burden,technical/derived field,1,no,yes,no,feature_friction_to_conversion_burden,
feature_inspection,feature_margin_sacrifice_vs_expected_flow,technical/derived field,1,no,yes,no,feature_margin_sacrifice_vs_expected_flow,
feature_inspection,feature_compensation_needed_score,technical/derived field,1,no,yes,no,feature_compensation_needed_score,
feature_inspection,feature_forced_sellthrough_discount_dependence,technical/derived field,2,no,yes,no,feature_forced_sellthrough_discount_dependence,
feature_inspection,feature_value_gap_score,technical/derived field,1,no,yes,no,feature_value_gap_score,
feature_inspection,feature_uplift_feasibility_gap,technical/derived field,1,no,yes,no,feature_uplift_feasibility_gap,
feature_inspection,feature_reality_gap_score,technical/derived field,1,no,yes,no,feature_reality_gap_score,
feature_inspection,feature_needs_breakout_response_flag,technical/derived field,1,no,yes,no,feature_needs_breakout_response_flag,
feature_inspection,feature_anchor_centrality_score,technical/derived field,1,no,yes,no,feature_anchor_centrality_score,
feature_inspection,feature_anchor_presence_support_score,technical/derived field,1,no,yes,no,feature_anchor_presence_support_score,
feature_inspection,feature_top_anchor_dependency_score,technical/derived field,1,no,yes,no,feature_top_anchor_dependency_score,
feature_inspection,feature_anchor_absence_risk_score,technical/derived field,1,no,yes,no,feature_anchor_absence_risk_score,
feature_inspection,feature_drag_along_probability,technical/derived field,1,no,yes,no,feature_drag_along_probability,
feature_inspection,feature_companion_cluster_support_score,technical/derived field,1,no,yes,no,feature_companion_cluster_support_score,
feature_inspection,feature_companion_concentration_score,technical/derived field,1,no,yes,no,feature_companion_concentration_score,
feature_inspection,feature_multi_sku_promo_basket_rate,technical/derived field,1,no,yes,no,feature_multi_sku_promo_basket_rate,
feature_inspection,feature_three_plus_promo_sku_basket_rate,technical/derived field,1,no,yes,no,feature_three_plus_promo_sku_basket_rate,
feature_inspection,feature_solo_purchase_rate,technical/derived field,1,no,yes,no,feature_solo_purchase_rate,
feature_inspection,feature_sparse_random_purchase_score,technical/derived field,1,no,yes,no,feature_sparse_random_purchase_score,
feature_inspection,feature_basket_noise_score,technical/derived field,1,no,yes,no,feature_basket_noise_score,
feature_inspection,feature_transaction_object_uncertainty_score,technical/derived field,1,no,yes,no,feature_transaction_object_uncertainty_score,
feature_inspection,feature_conditional_sale_rate_with_anchor,technical/derived field,1,no,yes,no,feature_conditional_sale_rate_with_anchor,
feature_inspection,feature_conditional_sale_rate_without_anchor,technical/derived field,1,no,yes,no,feature_conditional_sale_rate_without_anchor,
feature_inspection,feature_conditional_lift_with_anchor,technical/derived field,1,no,yes,no,feature_conditional_lift_with_anchor,
feature_inspection,feature_conditional_lift_with_companion_cluster,technical/derived field,1,no,yes,no,feature_conditional_lift_with_companion_cluster,
feature_inspection,feature_substitution_pressure_score,technical/derived field,1,no,yes,no,feature_substitution_pressure_score,
feature_inspection,feature_promo_basket_depth_alignment_score,technical/derived field,1,no,yes,no,feature_promo_basket_depth_alignment_score,
feature_inspection,feature_anchor_mix_stability_score,technical/derived field,1,no,yes,no,feature_anchor_mix_stability_score,
feature_inspection,feature_basket_equilibrium_regime_class,technical/derived field,1,no,yes,no,feature_basket_equilibrium_regime_class,
feature_inspection,feature_basket_equilibrium_score,technical/derived field,1,no,yes,no,feature_basket_equilibrium_score,
feature_inspection,feature_basket_equilibrium_fragility_score,technical/derived field,1,no,yes,no,feature_basket_equilibrium_fragility_score,
feature_inspection,row_cohort_disagreement_score,technical/derived field,1,no,yes,no,row_cohort_disagreement_score,
feature_inspection,margin_risk_penalty,technical/derived field,1,no,yes,no,margin_risk_penalty,
feature_inspection,leftover_risk_penalty,technical/derived field,1,no,yes,no,leftover_risk_penalty,
feature_inspection,stockout_risk_penalty,technical/derived field,1,no,yes,no,stockout_risk_penalty,
feature_inspection,final_decision_score,technical/derived field,1,no,yes,no,final_decision_score,
feature_inspection,final_confidence_score,technical/derived field,2,no,yes,no,final_confidence_score,
feature_inspection,promotion_header_key,technical/derived field,1,no,yes,no,promotion_header_key,
