sku_number,expected_units_before_promo_start,expected_promo_demand,pre_minus_promo,pre_over_promo_ratio,projected_SOH_at_promo_start,current_soh,projected_stock_gap_units,days_to_promo_start,lead_days_to_promo_start,lead_up_demand_units,feature_pre_promo_baseline_daily_units,feature_pre_promo_rolling_demand_units
195443,0,1,-1,0.0,3,3,0,1,1,0,1.0,14.0
188997,0,1,-1,0.0,3,3,0,1,1,0,1.0,14.0
60845,0,1,-1,0.0,4,4,0,1,1,0,0.5,7.0
197810,0,1,-1,0.0,5,5,0,1,1,0,1.0,14.0
96452,0,1,-1,0.0,3,3,0,1,1,0,1.0,14.0
40079,0,1,-1,0.0,3,3,0,1,1,0,1.0,14.0
91296,0,1,-1,0.0,3,3,0,1,1,0,1.0,14.0
60630,0,1,-1,0.0,4,4,0,1,1,0,1.0,14.0
342211,0,1,-1,0.0,3,3,0,1,1,0,1.0,14.0
66917,0,1,-1,0.0,3,3,0,1,1,0,0.0021,0.0294
97995,0,1,-1,0.0,4,4,0,1,1,0,1.0,14.0
195559,0,1,-1,0.0,4,4,0,1,1,0,1.0,14.0
96152,0,1,-1,0.0,3,3,0,1,1,0,0.0043,0.0602
63878,0,1,-1,0.0,3,3,0,1,1,0,1.0,14.0
90160,0,1,-1,0.0,3,3,0,1,1,0,1.0,14.0
97036,0,1,-1,0.0,3,3,0,1,1,0,1.0,14.0
718246,0,1,-1,0.0,3,3,0,1,1,0,2.0,28.0
62913,0,1,-1,0.0,3,3,0,1,1,0,2.0,28.0
943169,0,1,-1,0.0,9,9,0,1,1,0,1.3333333333333333,18.666666666666664
389188,0,1,-1,0.0,4,4,0,1,1,0,1.0,14.0
184799,0,1,-1,0.0,6,6,0,1,1,0,1.5,21.0
554359,0,1,-1,0.0,3,3,0,1,1,0,0.0021,0.0294
974374,0,1,-1,0.0,3,3,0,1,1,0,1.0,14.0
68462,0,1,-1,0.0,4,4,0,1,1,0,1.0,14.0
68494,0,1,-1,0.0,4,4,0,1,1,0,1.0,14.0
68495,0,1,-1,0.0,4,4,0,1,1,0,1.0,14.0
943304,0,1,-1,0.0,6,6,0,1,1,0,1.0,14.0
271543,0,1,-1,0.0,3,3,0,1,1,0,0.3333333333333333,4.666666666666666
52119,0,1,-1,0.0,3,3,0,1,1,0,1.0,14.0
88905,0,1,-1,0.0,6,6,0,1,1,0,0.0021,0.0294
27446,0,1,-1,0.0,3,3,0,1,1,0,1.0,14.0
299936,0,1,-1,0.0,3,3,0,1,1,0,1.0,14.0
68493,0,1,-1,0.0,4,4,0,1,1,0,1.0,14.0
445827,0,1,-1,0.0,3,3,0,1,1,0,1.0,14.0
192750,0,1,-1,0.0,4,4,0,1,1,0,2.0,28.0
484386,0,1,-1,0.0,4,4,0,1,1,0,1.0,14.0
560508,0,1,-1,0.0,3,3,0,1,1,0,1.0,14.0
416487,0,1,-1,0.0,3,3,0,1,1,0,1.0,14.0
40851,0,1,-1,0.0,4,4,0,1,1,0,1.0,14.0
194048,0,1,-1,0.0,4,4,0,1,1,0,1.75,24.5
883190,0,1,-1,0.0,3,3,0,1,1,0,1.0,14.0
75846,0,1,-1,0.0,3,3,0,1,1,0,0.0021,0.0294
716731,0,1,-1,0.0,3,3,0,1,1,0,1.25,17.5
609501,0,1,-1,0.0,7,7,0,1,1,0,1.0,14.0
5226,0,1,-1,0.0,3,3,0,1,1,0,2.0,28.0
184800,0,1,-1,0.0,6,6,0,1,1,0,1.5,21.0
93709,0,1,-1,0.0,5,5,0,1,1,0,1.0,14.0
92260,0,1,-1,0.0,3,3,0,1,1,0,1.0,14.0
554502,0,1,-1,0.0,3,3,0,1,1,0,1.0,14.0
33440,0,1,-1,0.0,3,3,0,1,1,0,1.0,14.0
75419,0,1,-1,0.0,3,3,0,1,1,0,2.0,28.0
984256,0,1,-1,0.0,4,4,0,1,1,0,1.0,14.0
87826,0,1,-1,0.0,3,3,0,1,1,0,1.0,14.0
311766,0,1,-1,0.0,3,3,0,1,1,0,1.0,14.0
554081,0,1,-1,0.0,4,4,0,1,1,0,1.0,14.0
353841,0,1,-1,0.0,6,6,0,1,1,0,1.4,19.6
53929,0,1,-1,0.0,3,3,0,1,1,0,1.0,14.0
341143,0,1,-1,0.0,3,3,0,1,1,0,1.0,14.0
94074,0,1,-1,0.0,3,3,0,1,1,0,1.0,14.0
87822,0,1,-1,0.0,4,4,0,1,1,0,1.0,14.0
190277,0,1,-1,0.0,15,15,0,1,1,0,1.3333333333333333,18.666666666666664
546366,0,1,-1,0.0,3,3,0,1,1,0,1.0,14.0
38322,0,1,-1,0.0,7,7,0,1,1,0,2.0,28.0
196409,0,1,-1,0.0,4,4,0,1,1,0,1.0,14.0
472468,0,1,-1,0.0,3,3,0,1,1,0,1.3333333333333333,18.666666666666664
90325,0,1,-1,0.0,6,6,0,1,1,0,1.0,14.0
90322,0,1,-1,0.0,5,5,0,1,1,0,1.0,14.0
30163,0,1,-1,0.0,3,3,0,1,1,0,1.0,14.0
16306,0,1,-1,0.0,2,2,1,1,1,0,1.6666666666666667,23.333333333333336
57983,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
390879,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
72621,0,1,-1,0.0,1,1,2,1,1,0,0.0021,0.0294
93793,0,1,-1,0.0,1,1,2,1,1,0,0.0021,0.0294
90900,0,1,-1,0.0,2,2,2,1,1,0,0.0,0.0
74389,0,1,-1,0.0,1,1,2,1,1,0,0.0043,0.0602
369365,0,1,-1,0.0,1,1,2,1,1,0,0.0,0.0
93794,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
72447,0,1,-1,0.0,1,1,2,1,1,0,0.0021,0.0294
93561,0,1,-1,0.0,1,1,2,1,1,0,0.0021,0.0294
16316,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
17952,0,1,-1,0.0,2,2,2,1,1,0,0.0,0.0
51977,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
88168,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
196356,0,1,-1,0.0,1,1,2,1,1,0,0.0021,0.0294
50670,0,1,-1,0.0,1,1,2,1,1,0,0.0021,0.0294
51980,0,1,-1,0.0,1,1,2,1,1,0,0.0,0.0
199834,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
483621,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
94478,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
194083,0,1,-1,0.0,1,1,2,1,1,0,0.0,0.0
188521,0,1,-1,0.0,1,1,2,1,1,0,0.0021,0.0294
91104,0,1,-1,0.0,1,1,2,1,1,0,0.0021,0.0294
194077,0,1,-1,0.0,1,1,2,1,1,0,0.0,0.0
319910,0,1,-1,0.0,1,1,2,1,1,0,0.0,0.0
72449,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
193726,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
72446,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
677477,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
97964,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
651966,0,1,-1,0.0,1,1,2,1,1,0,0.0021,0.0294
96298,0,1,-1,0.0,1,1,2,1,1,0,2.0,28.0
69751,0,1,-1,0.0,1,1,2,1,1,0,1.25,17.5
568635,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
340877,0,1,-1,0.0,1,1,2,1,1,0,0.0021,0.0294
10175,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
199518,0,1,-1,0.0,1,1,2,1,1,0,0.0021,0.0294
62723,0,1,-1,0.0,1,1,2,1,1,0,0.0021,0.0294
192624,0,1,-1,0.0,1,1,2,1,1,0,0.0021,0.0294
90901,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
94118,0,1,-1,0.0,1,1,2,1,1,0,2.0,28.0
186457,0,1,-1,0.0,2,2,2,1,1,0,0.0,0.0
196872,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
26802,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
97038,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
94919,0,1,-1,0.0,1,1,2,1,1,0,0.0086,0.1204
198145,0,1,-1,0.0,1,1,2,1,1,0,0.0,0.0
51979,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
41616,0,1,-1,0.0,1,1,2,1,1,0,0.0021,0.0294
191949,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
96629,0,1,-1,0.0,3,3,2,1,1,0,0.0,0.0
196875,0,1,-1,0.0,1,1,2,1,1,0,0.0,0.0
195098,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
31440,0,1,-1,0.0,1,1,2,1,1,0,0.0021,0.0294
483788,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
187780,0,1,-1,0.0,1,1,2,1,1,0,0.0021,0.0294
191480,0,1,-1,0.0,1,1,2,1,1,0,0.0,0.0
65585,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
73657,0,1,-1,0.0,1,1,2,1,1,0,0.0043,0.0602
92436,0,1,-1,0.0,1,1,2,1,1,0,0.0021,0.0294
191472,0,1,-1,0.0,1,1,2,1,1,0,0.0,0.0
92437,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
186513,0,1,-1,0.0,1,1,2,1,1,0,0.0021,0.0294
384399,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
91115,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
415715,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
60546,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
20212,0,1,-1,0.0,1,1,2,1,1,0,2.0,28.0
58345,0,1,-1,0.0,1,1,2,1,1,0,0.0,0.0
50655,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
196863,0,1,-1,0.0,1,1,2,1,1,0,0.0,0.0
58344,0,1,-1,0.0,1,1,2,1,1,0,0.0,0.0
199132,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
675504,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
24919,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
54684,0,1,-1,0.0,1,1,2,1,1,0,0.0021,0.0294
187783,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
379395,0,1,-1,0.0,1,1,2,1,1,0,2.0,28.0
193744,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
19796,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
92435,0,1,-1,0.0,1,1,2,1,1,0,0.0043,0.0602
90447,0,1,-1,0.0,1,1,2,1,1,0,0.0021,0.0294
190032,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
194802,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
196861,0,1,-1,0.0,1,1,2,1,1,0,0.0,0.0
65539,0,1,-1,0.0,1,1,2,1,1,0,0.0021,0.0294
93758,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
50654,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
50677,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
64542,0,1,-1,0.0,1,1,2,1,1,0,0.0043,0.0602
50356,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
231436,0,1,-1,0.0,1,1,2,1,1,0,0.0,0.0
196017,0,1,-1,0.0,1,1,2,1,1,0,0.0086,0.1204
231347,0,1,-1,0.0,1,1,2,1,1,0,0.0,0.0
91271,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
188990,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
195738,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
48918,0,1,-1,0.0,1,1,2,1,1,0,0.0,0.0
309146,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
191471,0,1,-1,0.0,1,1,2,1,1,0,0.0,0.0
420950,0,1,-1,0.0,1,1,2,1,1,0,0.0043,0.0602
50666,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
51984,0,1,-1,0.0,1,1,2,1,1,0,0.0,0.0
71410,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
97961,0,1,-1,0.0,1,1,2,1,1,0,0.0,0.0
191479,0,1,-1,0.0,1,1,2,1,1,0,0.0,0.0
24925,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
369373,0,1,-1,0.0,1,1,2,1,1,0,0.0,0.0
187997,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
191142,0,1,-1,0.0,1,1,2,1,1,0,0.0,0.0
199115,0,1,-1,0.0,1,1,3,1,1,0,0.0,0.0
231924,0,1,-1,0.0,1,1,3,1,1,0,0.0,0.0
24923,0,1,-1,0.0,1,1,3,1,1,0,0.0,0.0
195108,0,1,-1,0.0,1,1,3,1,1,0,1.4,19.6
198226,0,1,-1,0.0,1,1,3,1,1,0,0.0,0.0
187748,0,1,-1,0.0,1,1,3,1,1,0,0.0,0.0
88691,0,1,-1,0.0,1,1,3,1,1,0,0.0,0.0
187782,0,1,-1,0.0,1,1,3,1,1,0,0.0,0.0
187064,0,1,-1,0.0,1,1,3,1,1,0,0.0,0.0
66792,0,1,-1,0.0,1,1,3,1,1,0,0.0,0.0
199789,0,1,-1,0.0,1,1,3,1,1,0,0.0,0.0
98105,0,1,-1,0.0,1,1,2,1,1,0,0.0,0.0
199283,0,1,-1,0.0,1,1,2,1,1,0,0.0,0.0
43205,0,1,-1,0.0,1,1,2,1,1,0,0.0021,0.0294
194459,0,1,-1,0.0,1,1,2,1,1,0,0.0,0.0
189551,0,1,-1,0.0,1,1,2,1,1,0,0.0,0.0
93596,0,1,-1,0.0,1,1,2,1,1,0,0.0021,0.0294
196643,0,1,-1,0.0,1,1,2,1,1,0,0.0,0.0
198894,0,1,-1,0.0,1,1,2,1,1,0,0.0021,0.0294
309044,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
187839,0,1,-1,0.0,1,1,2,1,1,0,0.0,0.0
57493,0,1,-1,0.0,1,1,2,1,1,0,0.0,0.0
91593,0,1,-1,0.0,1,1,2,1,1,0,0.0,0.0
188297,0,1,-1,0.0,1,1,3,1,1,0,0.0,0.0
68475,0,1,-1,0.0,1,1,4,1,1,0,0.0,0.0
193902,0,1,-1,0.0,1,1,4,1,1,0,0.0,0.0
196885,0,1,-1,0.0,3,3,0,1,1,0,1.6666666666666667,23.333333333333336
98066,0,1,-1,0.0,2,2,1,1,1,0,1.25,17.5
95449,0,1,-1,0.0,2,2,1,1,1,0,1.25,17.5
189976,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
74398,0,1,-1,0.0,2,2,1,1,1,0,2.0,28.0
59315,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
390941,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
63836,0,1,-1,0.0,2,2,1,1,1,0,1.0,14.0
196405,0,1,-1,0.0,3,3,0,1,1,0,1.0,14.0
861758,0,1,-1,0.0,4,4,0,1,1,0,1.0,14.0
20485,0,1,-1,0.0,3,3,0,1,1,0,1.5,21.0
192221,0,1,-1,0.0,4,4,0,1,1,0,1.1428571428571428,16.0
193901,0,1,-1,0.0,1,1,4,1,1,0,0.0,0.0
194038,0,1,-1,0.0,3,3,0,1,1,0,1.0,14.0
194047,0,1,-1,0.0,3,3,0,1,1,0,1.0,14.0
525922,0,1,-1,0.0,4,4,0,1,1,0,1.0,14.0
1236,0,1,-1,0.0,4,4,0,1,1,0,1.5,21.0
1485,0,1,-1,0.0,3,3,0,1,1,0,1.6666666666666667,23.333333333333336
97170,0,1,-1,0.0,4,4,0,1,1,0,2.0,28.0
10982,0,1,-1,0.0,3,3,0,1,1,0,1.0,14.0
199801,0,1,-1,0.0,4,4,0,1,1,0,1.0,14.0
196342,0,1,-1,0.0,3,3,0,1,1,0,1.0,14.0
43877,0,1,-1,0.0,3,3,0,1,1,0,2.0,28.0
22594,0,1,-1,0.0,1,1,2,1,1,0,0.0021,0.0294
74434,0,1,-1,0.0,1,1,2,1,1,0,0.0,0.0
194457,0,1,-1,0.0,1,1,2,1,1,0,0.0,0.0
97040,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
188681,0,1,-1,0.0,1,1,2,1,1,0,0.0,0.0
445185,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
194409,0,1,-1,0.0,1,1,2,1,1,0,0.0021,0.0294
22069,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
196852,0,1,-1,0.0,1,1,2,1,1,0,0.0021,0.0294
67889,0,1,-1,0.0,1,1,2,1,1,0,0.0,0.0
192765,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
198897,0,1,-1,0.0,1,1,2,1,1,0,0.0021,0.0294
54624,0,1,-1,0.0,1,1,2,1,1,0,0.0,0.0
66938,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
90807,0,1,-1,0.0,1,1,2,1,1,0,0.0,0.0
18612,0,1,-1,0.0,1,1,2,1,1,0,2.0,28.0
67476,0,1,-1,0.0,1,1,2,1,1,0,0.0,0.0
192981,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
226181,0,1,-1,0.0,1,1,2,1,1,0,0.0,0.0
21881,0,1,-1,0.0,1,1,2,1,1,0,0.0,0.0
36727,0,1,-1,0.0,1,1,2,1,1,0,0.0021,0.0294
94119,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
192764,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
194405,0,1,-1,0.0,1,1,2,1,1,0,0.0,0.0
757101,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
96295,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
22593,0,1,-1,0.0,1,1,2,1,1,0,0.0021,0.0294
66223,0,1,-1,0.0,1,1,2,1,1,0,0.0,0.0
55030,0,1,-1,0.0,1,1,2,1,1,0,0.0,0.0
189742,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
87655,0,1,-1,0.0,2,2,2,1,1,0,0.0,0.0
194266,0,1,-1,0.0,1,1,2,1,1,0,0.0,0.0
36707,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
64278,0,1,-1,0.0,1,1,2,1,1,0,0.0,0.0
393975,0,1,-1,0.0,1,1,2,1,1,0,0.0021,0.0294
34238,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
800848,0,1,-1,0.0,1,1,2,1,1,0,0.0,0.0
17649,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
72710,0,1,-1,0.0,1,1,2,1,1,0,0.0,0.0
17921,0,1,-1,0.0,1,1,2,1,1,0,0.0021,0.0294
90318,0,1,-1,0.0,6,6,0,1,1,0,1.0,14.0
26486,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
18614,0,1,-1,0.0,1,1,2,1,1,0,0.0021,0.0294
70947,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
188674,0,1,-1,0.0,1,1,2,1,1,0,0.0,0.0
194323,0,1,-1,0.0,1,1,2,1,1,0,1.0,14.0
56560,0,1,-1,0.0,1,1,2,1,1,0,0.0,0.0
445650,0,2,-2,0.0,7,7,0,1,1,0,1.4444444444444444,20.22222222222222
67621,1,3,-2,0.3333333333333333,16,17,0,1,1,1,1.7692307692307692,24.769230769230766
613487,1,3,-2,0.3333333333333333,34,35,0,1,1,1,2.5555555555555554,35.77777777777777
199343,0,2,-2,0.0,3,3,0,1,1,0,1.8,25.2
20924,1,4,-3,0.25,10,11,2,1,1,1,1.8,25.2
194735,1,4,-3,0.25,45,46,0,1,1,1,1.5625,21.875
580,0,3,-3,0.0,9,9,0,1,1,0,1.0909090909090908,15.272727272727272
282383,1,4,-3,0.25,12,13,0,1,1,1,1.6666666666666667,23.333333333333336
194747,1,4,-3,0.25,33,34,0,1,1,1,1.5333333333333334,21.46666666666667
194746,0,3,-3,0.0,37,37,0,1,1,0,1.0,14.0
74457,1,5,-4,0.2,11,12,0,1,1,1,1.375,19.25
354929,1,6,-5,0.16666666666666666,2,3,8,1,1,1,10.0,140.0
95053,1,9,-8,0.1111111111111111,1,2,9,1,1,1,0.0,0.0
74028,1,11,-10,0.09090909090909091,29,30,0,1,1,1,1.7,23.8
195106,1,11,-10,0.09090909090909091,20,21,0,1,1,1,1.681818181818182,23.545454545454547
22454,2,14,-12,0.14285714285714285,17,19,7,1,1,2,1.9583333333333333,27.416666666666664
93559,0,14,-14,0.0,1,1,2,1,1,0,1.0,14.0
